observation_id,indicator_id,geography_id,time_start,time_end,frequency,value_numeric,unit,claim_type,provenance_id,suppressed,comparable,methodology_version,price_basis,notes
bpsobs_357e401a63bfebcee91138b7,life_expectancy,idn.13.1372,2021-01-01,2021-12-31,annual,73.98,years,observed,bpsprov_9e38f491ad34cf0e81b46a4c,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_357efd04efa2504b64318c84,labor_force_participation,idn.13.1309,2025-08-01,2025-08-31,annual,72.69,percent,observed,bpsprov_6775659d083e0f7f0a6f3a86,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1309:Kab. Pasaman; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_3589b38805395fce537a49fb,life_expectancy,idn.13.1375,2022-01-01,2022-12-31,annual,75.02,years,observed,bpsprov_8e47c62ff74ef0847a5cff92,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_35b28af1205a8575ae29412d,life_expectancy,idn.13.1371,2022-01-01,2022-12-31,annual,74.71,years,observed,bpsprov_8e47c62ff74ef0847a5cff92,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1371:Kota Padang; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_35b39a77dba6da9725a02539,life_expectancy,idn.13.1377,2021-01-01,2021-12-31,annual,73.69,years,observed,bpsprov_9e38f491ad34cf0e81b46a4c,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_35eac82304513d9c9d125349,expected_years_schooling,idn.13.1308,2018-03-01,2018-03-31,annual,13.27,years,observed,bpsprov_1c9e409f73f417d3bb806144,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1308:Kab. Lima Puluh Kota; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_369ef6ed84d57e6f6b587cd4,expected_years_schooling,idn.13.1309,2022-03-01,2022-03-31,annual,13.05,years,observed,bpsprov_0c7cb7128ed5a07284b9cd1a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1309:Kab. Pasaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_36a304413647d99eac418631,mean_years_schooling,idn.13,2018-03-01,2018-03-31,annual,8.76,years,observed,bpsprov_7b2838a6b20a2d227a05b86a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1378:Provinsi Sumatera Barat; geography_mapping=qualified_source_aggregate_alias; quality_rule=retain method label and age universe
bpsobs_36e5ce5f751a4c44af8939bf,labor_force_participation,idn.13.1372,2018-08-01,2018-08-31,annual,64.76,percent,observed,bpsprov_22a2958ae7ad027a09947938,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_3701b87a9af638af83bfc0ff,poverty_rate,idn.13.1302,2024-03-01,2024-03-31,annual,7.49,percent,observed,bpsprov_76330cb31f219a56a7d551dc,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1302:Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_37195840c8673fdef8772b36,mean_years_schooling,idn.13.1372,2025-03-01,2025-03-31,annual,11.38,years,observed,bpsprov_3c2b40c77453f0a5cb1fe2ce,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_372b9b01b22d78cd12b989f8,expected_years_schooling,idn.13.1375,2023-03-01,2023-03-31,annual,15.01,years,observed,bpsprov_cde052e57f05b91e06c2e261,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_374352036e126c840008a69a,labor_force_participation,idn.13.1312,2018-08-01,2018-08-31,annual,66.96,percent,observed,bpsprov_22a2958ae7ad027a09947938,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1312:Kab. Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_375fef664d31a2eebd3508c9,life_expectancy,idn.13.1373,2024-01-01,2024-12-31,annual,74.12,years,observed,bpsprov_4edb40782c8f432cc3add0cc,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_37a509981a8982332c11f13f,real_grdp_growth,idn.13.1302,2024-01-01,2024-12-31,annual,3.84,percent,observed,bpsprov_53424a30222ff5665f0b6500,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1302:Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010; release_status=very_provisional
bpsobs_37e013cc6b71403a00c9a358,life_expectancy,idn.13,2022-01-01,2022-12-31,annual,73.88,years,observed,bpsprov_8e47c62ff74ef0847a5cff92,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1378:Provinsi Sumatera Barat; geography_mapping=qualified_source_aggregate_alias; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_3802bd996c232f75aef6e9cb,poverty_rate,idn.13.1304,2020-03-01,2020-03-31,annual,6.78,percent,observed,bpsprov_9f007283e860b95b8b264353,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1304:Sijunjung; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_38578c0f99ff2f2df6cf5b41,real_grdp_growth,idn.13.1376,2021-01-01,2021-12-31,annual,3.58,percent,observed,bpsprov_f9d23f023457ad4f89bddd43,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1376:Payakumbuh; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_386117753310ffa959db6cf4,unemployment_rate,idn.13.1309,2025-08-01,2025-08-31,annual,5.29,percent,observed,bpsprov_a4d570f5955cf0ac7ac1e29f,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1309:Kab. Pasaman; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_3904cbeba5deeff93eff90a8,real_grdp_growth,idn.13.1312,2023-01-01,2023-12-31,annual,4.33,percent,observed,bpsprov_dca86ab5cd51810aef6250d8,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1312:Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_3934c2834305259aac81b64d,poverty_rate,idn.13.1309,2021-03-01,2021-03-31,annual,7.48,percent,observed,bpsprov_4e74f8113f789471e27d55c2,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1309:Pasaman; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_39695a985f824b86a3ca84a3,labor_force_participation,idn.13.1304,2018-08-01,2018-08-31,annual,68.43,percent,observed,bpsprov_22a2958ae7ad027a09947938,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1304:Kab. Sijunjung; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_39fc6b8e95b4334dd3ad02ce,mean_years_schooling,idn.13.1307,2023-03-01,2023-03-31,annual,9.22,years,observed,bpsprov_ce6b2b59b7187847c132bfad,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1307:Kab. Agam; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_3a1cc3e72735eb8f9c314bb9,labor_force_participation,idn.13.1373,2022-08-01,2022-08-31,annual,70.85,percent,observed,bpsprov_ba6ebf736b043a24fb0a8367,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_3a3f16dde36abf3c7ed2260f,labor_force_participation,idn.13.1307,2023-08-01,2023-08-31,annual,69.16,percent,observed,bpsprov_2776cfd7d11c4be66cb629f9,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1307:Kab. Agam; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_3ae73c9b54c1e10246a9b418,expected_years_schooling,idn.13.1307,2021-03-01,2021-03-31,annual,13.88,years,observed,bpsprov_59b3fcea1b8f80dc25e5997f,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1307:Kab. Agam; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_3b039635eb2a839068710230,labor_force_participation,idn.13.1305,2021-08-01,2021-08-31,annual,66.88,percent,observed,bpsprov_803d538d0bd89745bac67ed6,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1305:Kab. Tanah Datar; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_3b18459b248f1040d1a9a96a,life_expectancy,idn.13.1372,2023-01-01,2023-12-31,annual,74.56,years,observed,bpsprov_d7adc77cd028b6d503ff15ea,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_3b6c90b9403b7081e63bd87c,mean_years_schooling,idn.13.1301,2018-03-01,2018-03-31,annual,6.95,years,observed,bpsprov_7b2838a6b20a2d227a05b86a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_3b8decc1afad8da5731289e8,real_grdp_growth,idn.13.1372,2020-01-01,2020-12-31,annual,-1.42,percent,observed,bpsprov_e5a920fca830644335e66025,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_3ba53255ee90418472815ea7,real_grdp_growth,idn.13.1304,2018-01-01,2018-12-31,annual,5.07,percent,observed,bpsprov_334a15296b02b74a48ac724e,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1304:Sijunjung; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_3bc3157fe431422bc6fa86ab,life_expectancy,idn.13.1375,2024-01-01,2024-12-31,annual,75.62,years,observed,bpsprov_4edb40782c8f432cc3add0cc,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_3bc9b3a2653bee6c56119f0d,mean_years_schooling,idn.13.1305,2022-03-01,2022-03-31,annual,8.9,years,observed,bpsprov_479bf204f2718d1d86a39fdb,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1305:Kab. Tanah Datar; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_3bff93eda0dfe34c081075fe,real_grdp_growth,idn.13.1301,2024-01-01,2024-12-31,annual,3.97,percent,observed,bpsprov_53424a30222ff5665f0b6500,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1301:Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010; release_status=very_provisional
bpsobs_3c66fd4f3df6846d3fce7b1f,labor_force_participation,idn.13.1377,2024-08-01,2024-08-31,annual,69.92,percent,observed,bpsprov_da6907579350f5a1fd4daaa4,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_3cbfe6940686c21f7db1d9af,unemployment_rate,idn.13.1312,2021-08-01,2021-08-31,annual,5.02,percent,observed,bpsprov_f60c2c4420f7deee0700f3c4,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1312:Kab. Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_3cc7d95d32d317d45782a62f,poverty_rate,idn.13.1306,2024-03-01,2024-03-31,annual,6.27,percent,observed,bpsprov_76330cb31f219a56a7d551dc,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1306:Padang Pariaman; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_3d7c8e88a017167ef149cadd,mean_years_schooling,idn.13.1306,2020-03-01,2020-03-31,annual,7.87,years,observed,bpsprov_0b0d19688b5dafc6c6a6d610,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1306:Kab. Padang Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_3da549101165367da010b531,life_expectancy,idn.13.1311,2024-01-01,2024-12-31,annual,74.25,years,observed,bpsprov_4edb40782c8f432cc3add0cc,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1311:Kab. Dharmasraya; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_3daa1894680b44837cdab196,poverty_rate,idn.13.1302,2020-03-01,2020-03-31,annual,7.61,percent,observed,bpsprov_9f007283e860b95b8b264353,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1302:Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_3df9f048772ea0286e6d423b,expected_years_schooling,idn.13.1311,2021-03-01,2021-03-31,annual,12.44,years,observed,bpsprov_59b3fcea1b8f80dc25e5997f,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1311:Kab. Dharmasraya; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_3e17f2f85df71f38653509ce,labor_force_participation,idn.13.1376,2018-08-01,2018-08-31,annual,70.81,percent,observed,bpsprov_22a2958ae7ad027a09947938,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1376:Kota Payakumbuh; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_3e73f81a788ab3e66e88c170,real_grdp_growth,idn.13.1373,2021-01-01,2021-12-31,annual,2.48,percent,observed,bpsprov_f9d23f023457ad4f89bddd43,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_3e84b0f0a2626ac80949d4de,poverty_rate,idn.13.1302,2022-03-01,2022-03-31,annual,7.11,percent,observed,bpsprov_07afa8f13634c9788796a1be,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1302:Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_3ebbe4ab9b4e54a62891f31f,mean_years_schooling,idn.13.1303,2018-03-01,2018-03-31,annual,7.84,years,observed,bpsprov_7b2838a6b20a2d227a05b86a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1303:Kab. Solok; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_3f0aad83267923fa7afe4a25,real_grdp_growth,idn.13.1302,2020-01-01,2020-12-31,annual,-1.11,percent,observed,bpsprov_e5a920fca830644335e66025,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1302:Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_3f3ccd271bcfc68df24ca14d,expected_years_schooling,idn.13.1377,2024-03-01,2024-03-31,annual,14.8,years,observed,bpsprov_201a0a2b90685d55a0143e64,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_3f8407472e2392717a0fdf33,unemployment_rate,idn.13.1375,2018-08-01,2018-08-31,annual,7.24,percent,observed,bpsprov_a520a7adb1d65c06bcc0f6e1,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_3fb48003d570cca6bfe9174f,life_expectancy,idn.13.1305,2020-01-01,2020-12-31,annual,73.5,years,observed,bpsprov_bccddeee99a0b0cc8ae3b0bf,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1305:Kab. Tanah Datar; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_3fd4d11d660ba4b28bafd9b5,life_expectancy,idn.13.1312,2025-01-01,2025-12-31,annual,73.17,years,observed,bpsprov_a83779be89bfd96d3de692bb,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1312:Kab. Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_3fd7d75bab845c94861388dd,life_expectancy,idn.13.1376,2022-01-01,2022-12-31,annual,74.48,years,observed,bpsprov_8e47c62ff74ef0847a5cff92,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1376:Kota Payakumbuh; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_3fe7ddd2359ae2e2c8ed59af,labor_force_participation,idn.13.1302,2025-08-01,2025-08-31,annual,70.4,percent,observed,bpsprov_6775659d083e0f7f0a6f3a86,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1302:Kab. Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_3feb9ec91d455071a9590e12,mean_years_schooling,idn.13.1303,2021-03-01,2021-03-31,annual,7.87,years,observed,bpsprov_303068fc45c1b4a44de2962f,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1303:Kab. Solok; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_40016e235acfc48683206d6c,poverty_rate,idn.13.1302,2021-03-01,2021-03-31,annual,7.92,percent,observed,bpsprov_4e74f8113f789471e27d55c2,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1302:Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_400add5c33edab950efd9c5a,labor_force_participation,idn.13.1304,2020-08-01,2020-08-31,annual,70.7,percent,observed,bpsprov_22319e4d86199cb8c1878bba,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1304:Kab. Sijunjung; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
