geography_id,geography_name,target_id,dimension_id,target_direction,row_count,interpretation_authorized_row_count,support_warning_row_count,positive_favorable_peer_gap_authorized_year_count,nonpositive_favorable_peer_gap_authorized_year_count,positive_gap_persistence_rate_authorized_rows,persistence_label,median_expected_adverse_gap,median_favorable_peer_gap,median_expected_gap_rmse_units,median_favorable_peer_gap_rmse_units,latest_year,latest_observed,latest_expected_adverse_gap,latest_favorable_peer_gap,latest_expected_gap_rmse_units,latest_favorable_peer_gap_rmse_units,latest_expected_interval_classification,latest_support_warning,latest_gap_interpretation_authorized,primary_alternative_gap_sign_agreement_rate,minimum_authorized_years_for_label,persistent_positive_gap_rate_threshold,mostly_meets_or_exceeds_rate_threshold,claim_type,causal_claim,monetary_wasted_potential_claim
idn.13.1305,Tanah Datar,unemployment_rate,labor_market,lower_is_favorable,6,6,6,4,2,0.666666666667,persistent_less_favorable_than_favorable_reference,-0.714254194395,1.10035053098,-0.416632446787,0.641846750977,2024,5.3,-0.12279047434,1.69181425103,-0.0716250547325,0.986854143031,within_expected_interval,false,true,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1305,Tanah Datar,real_grdp_growth,economic_dynamism,higher_is_favorable,6,6,6,5,1,0.833333333333,persistent_less_favorable_than_favorable_reference,0.01023627413,0.670925056899,0.0102832691,0.674005289269,2024,3.85,0.27000855919,0.930697341959,0.271248174697,0.934970194866,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1306,Padang Pariaman,poverty_rate,living_standards_inclusion,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,0.973347848185,2.64928905305,0.496796474761,1.35219640608,2024,6.27,0.91764544886,2.59358665373,0.468365985423,1.32376591674,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1306,Padang Pariaman,unemployment_rate,labor_market,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,1.0809916705,3.00340564054,0.630554511502,1.75192004545,2024,6.59,0.91429342887,2.83670739891,0.533317565848,1.6546830998,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1306,Padang Pariaman,real_grdp_growth,economic_dynamism,higher_is_favorable,6,6,6,4,2,0.666666666667,persistent_less_favorable_than_favorable_reference,0.206087262725,0.856935129455,0.207033414089,0.860869338347,2024,4.57,-0.60623390661,0.0446139601194,-0.609017140421,0.0448187838366,within_expected_interval,false,true,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1307,Agam,poverty_rate,living_standards_inclusion,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,0.5815164418,2.25745764667,0.296805832407,1.15220576373,2024,6.83,0.9821707536,2.65811195847,0.501299683265,1.35669961458,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1307,Agam,unemployment_rate,labor_market,lower_is_favorable,6,6,6,5,1,0.833333333333,persistent_less_favorable_than_favorable_reference,-0.71352099783,1.15357398971,-0.416204765044,0.672892588737,2024,4.73,-0.73409153561,1.13300345193,-0.428203789417,0.660893564364,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1307,Agam,real_grdp_growth,economic_dynamism,higher_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,-0.003886281395,0.683450162424,-0.00390412340229,0.686587897842,2024,4.12,-0.01918921748,0.668147226339,-0.0192773156189,0.671214705625,within_expected_interval,false,true,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1308,Lima Puluh Kota,poverty_rate,living_standards_inclusion,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,-0.42524027691,1.25070092796,-0.217042520708,0.638357410611,2024,6.92,0.0782155148,1.75415671967,0.0399211773024,0.895321108621,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1308,Lima Puluh Kota,unemployment_rate,labor_market,lower_is_favorable,6,6,6,3,3,0.5,mixed_relative_to_favorable_reference,-1.56794112915,0.188498939007,-0.9145975679,0.109953535858,2024,3.68,-0.84338928819,0.913050779967,-0.49195838889,0.532592714868,within_expected_interval,false,true,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1308,Lima Puluh Kota,real_grdp_growth,economic_dynamism,higher_is_favorable,6,6,6,5,1,0.833333333333,persistent_less_favorable_than_favorable_reference,-0.09786664137,0.562822141399,-0.0983159493719,0.565406070797,2024,4.03,-0.07853965473,0.582149128039,-0.0789002320916,0.584821788078,within_expected_interval,false,true,0.666666666667,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1309,Pasaman,poverty_rate,living_standards_inclusion,lower_is_favorable,6,4,6,4,0,1,persistent_less_favorable_than_favorable_reference,-0.90059008024,0.775351124628,-0.459660929957,0.395739001361,2024,6.74,-1.08441822845,0.591522976418,-0.553486766386,0.301913164931,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1309,Pasaman,unemployment_rate,labor_market,lower_is_favorable,6,4,6,4,0,1,persistent_less_favorable_than_favorable_reference,1.85730511422,3.77971908426,1.08338681136,2.20475234531,2024,5.25,2.41446648104,4.33688045108,1.40838525776,2.52975079172,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1309,Pasaman,real_grdp_growth,economic_dynamism,higher_is_favorable,6,4,6,4,0,1,persistent_less_favorable_than_favorable_reference,0.08376727491,0.744456057679,0.0841518523961,0.747873872565,2024,3.95,0.16634823803,0.827037020799,0.167111946618,0.830833966787,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1310,Solok Selatan,poverty_rate,living_standards_inclusion,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,-0.67914939196,0.996791812909,-0.346637663391,0.508762267927,2024,6.56,-0.98664867856,0.689292526308,-0.503585214937,0.351814716381,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1310,Solok Selatan,unemployment_rate,labor_market,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,-0.408865616535,1.51354835351,-0.238495879423,0.882869654529,2024,2.3,-1.77152712804,0.150886841999,-1.03335155425,0.0880139797055,within_expected_interval,false,true,0.5,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1310,Solok Selatan,real_grdp_growth,economic_dynamism,higher_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,0.072933597295,0.760270041114,0.073268437118,0.763760458362,2024,4.09,0.12400410509,0.811340548909,0.124573410789,0.815065432033,within_expected_interval,false,true,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1311,Dharmasraya,poverty_rate,living_standards_inclusion,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,-0.99290841946,0.683032785408,-0.506780184975,0.348619746342,2024,5.32,-1.63204597426,0.043895230608,-0.832995817654,0.0224041136635,within_expected_interval,false,true,0.166666666667,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1311,Dharmasraya,unemployment_rate,labor_market,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,1.04451659111,2.96693056116,0.609278190427,1.73064372438,2024,6.02,1.797092965,3.71950693504,1.04826439241,2.16962992636,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1311,Dharmasraya,real_grdp_growth,economic_dynamism,higher_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,0.06919158838,0.756528032199,0.069509248554,0.760001269798,2024,3.86,0.32763023009,1.01496667391,0.329134388013,1.01962640926,within_expected_interval,false,true,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1312,Pasaman Barat,poverty_rate,living_standards_inclusion,lower_is_favorable,6,0,6,0,0,,insufficient_supported_years,1.05096135058,2.72690255546,0.5364103851,1.39181031642,2024,7,1.34845645383,3.0243976587,0.688251804204,1.54365173552,within_expected_interval,true,false,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1312,Pasaman Barat,unemployment_rate,labor_market,lower_is_favorable,6,0,6,0,0,,insufficient_supported_years,-0.70394317143,1.16315181611,-0.410617911961,0.67847944182,2024,6.34,0.39888056595,2.26597555349,0.232671487926,1.32176884171,within_expected_interval,true,false,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1312,Pasaman Barat,real_grdp_growth,economic_dynamism,higher_is_favorable,6,0,6,0,0,,insufficient_supported_years,-0.19780249782,0.453045368909,-0.198710613638,0.45512531062,2024,4.08,-0.17788961317,0.472958253559,-0.178706308476,0.475129615781,within_expected_interval,true,false,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1371,Padang,poverty_rate,living_standards_inclusion,lower_is_favorable,6,3,6,3,0,1,insufficient_supported_years,0.402702582505,2.07864378737,0.205539287664,1.06093921898,2024,4.06,0.02398777367,1.69992897854,0.0122433531022,0.867643284421,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1371,Padang,unemployment_rate,labor_market,lower_is_favorable,6,3,6,3,0,1,insufficient_supported_years,5.14340075173,7.06581472178,3.00020308851,4.12156862246,2024,9.88,4.19773247737,6.12014644741,2.44858422496,3.56994975891,materially_less_favorable_than_expected,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1371,Padang,real_grdp_growth,economic_dynamism,higher_is_favorable,6,3,6,3,0,1,insufficient_supported_years,-0.168931314025,0.507579450283,-0.169706881574,0.509909759216,2024,4.65,-0.41846208298,0.258048681328,-0.420383252029,0.25923338876,within_expected_interval,false,true,0.5,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1372,Solok,poverty_rate,living_standards_inclusion,lower_is_favorable,6,5,6,3,2,0.6,mixed_relative_to_favorable_reference,-1.55436220763,0.093927374366,-0.793346044474,0.0479405061157,2024,3.07,-1.45356899007,0.194720591931,-0.741901213873,0.0993853367171,within_expected_interval,false,true,0.333333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1372,Solok,unemployment_rate,labor_market,lower_is_favorable,6,5,6,2,3,0.4,mixed_relative_to_favorable_reference,-1.54135508253,0.215084985627,-0.899089630053,0.125461473705,2024,3.62,-1.91511911915,-0.158679050993,-1.11711036598,-0.0925592622177,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1372,Solok,real_grdp_growth,economic_dynamism,higher_is_favorable,6,5,6,5,0,1,persistent_less_favorable_than_favorable_reference,-0.14818676269,0.539149681129,-0.148867091526,0.541624929717,2024,4.55,-0.18995112632,0.497385317499,-0.190823196311,0.499668824934,within_expected_interval,false,true,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1373,Sawahlunto,poverty_rate,living_standards_inclusion,lower_is_favorable,6,6,6,0,6,0,mostly_meets_or_exceeds_favorable_reference,-3.12917928166,-1.59248264345,-1.59713224714,-0.812802704459,2024,2.33,-2.15885542933,-0.622158791121,-1.10187921904,-0.317549676354,materially_more_favorable_than_expected,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1373,Sawahlunto,unemployment_rate,labor_market,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,-0.139180826845,1.78323314319,-0.0811857303595,1.04017980359,2024,5.55,-0.34695534779,1.57545862225,-0.202382928389,0.918982605564,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1373,Sawahlunto,real_grdp_growth,economic_dynamism,higher_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,0.24515797803,0.932494421849,0.246283503947,0.93677552519,2024,4.02,0.2697543963,0.957090840119,0.270992844939,0.961484866183,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1374,Padang Panjang,poverty_rate,living_standards_inclusion,lower_is_favorable,6,0,6,0,0,,insufficient_supported_years,1.71070682665,3.38664803152,0.873144295138,1.72854422646,2024,5.31,2.13772893565,3.81367014052,1.09109626246,1.94649619378,within_expected_interval,true,false,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1374,Padang Panjang,unemployment_rate,labor_market,lower_is_favorable,6,0,6,0,0,,insufficient_supported_years,-1.65150947502,0.21558551252,-0.963343917151,0.125753436631,2024,4.94,-1.56927982944,0.2978151581,-0.915378446727,0.173718907055,within_expected_interval,true,false,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1374,Padang Panjang,real_grdp_growth,economic_dynamism,higher_is_favorable,6,0,6,0,0,,insufficient_supported_years,0.06730214729,0.754638591108,0.0676111329964,0.75810315424,2024,4.52,0.01395863205,0.701295075869,0.0140227164508,0.704514737695,within_expected_interval,true,false,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1375,Bukittinggi,poverty_rate,living_standards_inclusion,lower_is_favorable,6,0,6,0,0,,insufficient_supported_years,0.80561567159,2.48155687646,0.41118601783,1.26658594915,2024,4.08,0.22895711241,1.90489831728,0.11685964738,0.972259578698,within_expected_interval,true,false,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1375,Bukittinggi,unemployment_rate,labor_market,lower_is_favorable,6,0,6,0,0,,insufficient_supported_years,-0.472852139555,1.44956183048,-0.27581993276,0.845545601193,2024,4.72,-0.90354300612,1.01887096392,-0.527046724221,0.594318809731,within_expected_interval,true,false,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1375,Bukittinggi,real_grdp_growth,economic_dynamism,higher_is_favorable,6,0,6,0,0,,insufficient_supported_years,-0.10812779264,0.579208651178,-0.108624209823,0.58186781142,2024,4.52,-0.13446121232,0.552875231499,-0.135078526839,0.555413494405,within_expected_interval,true,false,0.666666666667,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1376,Payakumbuh,poverty_rate,living_standards_inclusion,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,0.363124817785,2.03906602266,0.185338807406,1.04073873872,2024,5.19,0.10296246945,1.77890367432,0.0525520161686,0.907951947487,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1376,Payakumbuh,unemployment_rate,labor_market,lower_is_favorable,6,6,6,6,0,1,persistent_less_favorable_than_favorable_reference,-0.24679277085,1.67562119919,-0.143956978868,0.977408555085,2024,4.87,-0.3350496849,1.58736428514,-0.195438222289,0.925927311663,within_expected_interval,false,true,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1376,Payakumbuh,real_grdp_growth,economic_dynamism,higher_is_favorable,6,6,6,5,1,0.833333333333,persistent_less_favorable_than_favorable_reference,-0.123127543925,0.537561238844,-0.123692825312,0.540029194858,2024,4.53,-0.21773365119,0.442955131579,-0.218733271391,0.444988748778,within_expected_interval,false,true,0.833333333333,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1377,Pariaman,poverty_rate,living_standards_inclusion,lower_is_favorable,6,4,6,4,0,1,persistent_less_favorable_than_favorable_reference,-1.12331146953,0.552629735333,-0.573337865969,0.282062065349,2024,4.26,-1.40081072487,0.275130479998,-0.714973409784,0.140426521533,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1377,Pariaman,unemployment_rate,labor_market,lower_is_favorable,6,4,6,4,0,1,persistent_less_favorable_than_favorable_reference,-0.24546154698,1.67695242306,-0.14318046112,0.978185072832,2024,5.32,0.08044408809,2.00285805813,0.0469239348029,1.16828946876,within_expected_interval,false,true,1,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
idn.13.1377,Pariaman,real_grdp_growth,economic_dynamism,higher_is_favorable,6,4,6,4,0,1,persistent_less_favorable_than_favorable_reference,-0.219981860925,0.467354582893,-0.220991802709,0.469500218535,2024,4.51,-0.23108155885,0.456254884968,-0.232142459603,0.458349561641,within_expected_interval,false,true,0.666666666667,4,0.666666666667,0.333333333333,derived_descriptive_classification,false,false
